source_document,source_page,source_citation,measurement_name,body_region,population,country,sex,sample_size,stat_type,percentile,value_cm,value_mm,value_in,data_quality_note
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,90,82.72,827.2,32.567,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,95,84.15,841.5,33.13,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,97,85.03,850.3,33.476,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,98,85.65,856.5,33.72,
Anthropometric Detailed Data Tables (ANSUR 1988),39,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.",Vertical Index Fingertip Reach Down,reach_vertical,US Military Personnel,USA,male,1774,percentile,99,86.53,865.3,34.067,
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,mean,,131.53,1315.3,51.783,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,std_dev,,5.55,55.5,2.185,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,max,,149.9,1499.0,59.016,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,min,,11.7,117.0,4.606,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,1,118.78,1187.8,46.764,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,2,120.11,1201.1,47.287,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,3,121.01,1210.1,47.642,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,5,122.27,1222.7,48.138,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,10,124.28,1242.8,48.929,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,15,125.67,1256.7,49.476,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,20,126.78,1267.8,49.913,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,25,127.74,1277.4,50.291,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,30,128.61,1286.1,50.634,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,35,129.4,1294.0,50.945,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,40,130.15,1301.5,51.24,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,45,130.87,1308.7,51.524,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,50,131.59,1315.9,51.807,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,55,132.3,1323.0,52.087,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,60,133.01,1330.1,52.366,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,65,133.74,1337.4,52.654,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,70,134.51,1345.1,52.957,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,75,135.33,1353.3,53.28,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,80,136.25,1362.5,53.642,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,85,137.31,1373.1,54.059,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,90,138.63,1386.3,54.579,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,95,140.59,1405.9,55.35,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,97,141.86,1418.6,55.85,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
Anthropometric Detailed Data Tables (ANSUR 1988),40,"Gordon CC, Churchill T, Clauser CE et al. (1989). 1988 Anthropometric Survey of U.S. Personnel: Summary Statistics Interim Report. US Army Natick Research, Development and Engineering Center. March 1989.","Vertical Index Fingertip Reach, Sitting",reach_vertical,US Military Personnel,USA,female,2208,percentile,98,142.81,1428.1,56.224,Female minimum (11.70 cm) appears to be a source typo; likely 111.70 cm.
